id,store_id,crawl_store_id,"fw_type","smservername"
987,568045,159,"OLD_FW",NULL
988,2033,139,"OLD_FW",NULL
993,675668,10,"OLD_FW",NULL
996,594563,159,"OLD_FW",NULL
997,594563,154,"OLD_FW",NULL
998,643819,159,"OLD_FW",NULL
999,643819,154,"OLD_FW",NULL
1000,567703,159,"OLD_FW",NULL
1001,567703,154,"OLD_FW",NULL
1002,567704,159,"OLD_FW",NULL
1003,567704,154,"OLD_FW",NULL
1004,567706,159,"OLD_FW",NULL
1005,567706,154,"OLD_FW",NULL
1006,567707,159,"OLD_FW",NULL
1007,567707,154,"OLD_FW",NULL
1008,567708,159,"OLD_FW",NULL
1009,567708,154,"OLD_FW",NULL
1010,567709,159,"OLD_FW",NULL
1011,567709,154,"OLD_FW",NULL
1012,567710,159,"OLD_FW",NULL
1013,567710,154,"OLD_FW",NULL
1014,567711,159,"OLD_FW",NULL
1015,567711,154,"OLD_FW",NULL
1016,313372,159,"OLD_FW",NULL
1017,313372,154,"OLD_FW",NULL
1018,288406,159,"OLD_FW",NULL
1019,288406,154,"OLD_FW",NULL
1020,245134,159,"OLD_FW",NULL
1021,245134,154,"OLD_FW",NULL
1022,245132,159,"OLD_FW",NULL
1023,245132,154,"OLD_FW",NULL
1024,245131,159,"OLD_FW",NULL
1025,245131,154,"OLD_FW",NULL
1026,643827,159,"OLD_FW",NULL
1027,643827,154,"OLD_FW",NULL
1028,650223,159,"OLD_FW",NULL
1029,650223,154,"OLD_FW",NULL
1030,245129,159,"OLD_FW",NULL
1031,245129,154,"OLD_FW",NULL
1032,245128,159,"OLD_FW",NULL
1033,245128,154,"OLD_FW",NULL
1034,245127,159,"OLD_FW",NULL
1035,245127,154,"OLD_FW",NULL
1036,245126,159,"OLD_FW",NULL
1037,245126,154,"OLD_FW",NULL
1038,240898,159,"OLD_FW",NULL
1039,240898,154,"OLD_FW",NULL
1040,239032,159,"OLD_FW",NULL
1041,239032,154,"OLD_FW",NULL
1042,239025,159,"OLD_FW",NULL
1043,239025,154,"OLD_FW",NULL
1044,650863,159,"OLD_FW",NULL
1045,650863,154,"OLD_FW",NULL
1046,1367155,134,"OLD_FW",NULL
1050,1262644,165,"OLD_FW",NULL
1053,917117,10,"OLD_FW",NULL
1064,1401219,159,"OLD_FW",NULL
1065,1401219,151,"OLD_FW",NULL
1066,1195464,171,"OLD_FW",NULL
1067,1398610,40,"OLD_FW",NULL
1068,1398610,16,"OLD_FW",NULL
1070,1398610,28,"OLD_FW",NULL
1072,1398610,287,"OLD_FW",NULL
1076,710168,167,"OLD_FW",NULL
1079,1195464,16,"OLD_FW",NULL
1080,1269539,169,"OLD_FW",NULL
1081,1398610,172,"OLD_FW",NULL
1089,1431148,16,"OLD_FW",NULL
1090,1401219,16,"OLD_FW",NULL
1091,1401219,16,"OLD_FW",NULL
1101,1448950,12,"OLD_FW",NULL
1109,1002870,91,"OLD_FW",NULL
1110,1002870,16,"OLD_FW",NULL
1112,1494561,16,"OLD_FW",NULL
1113,568045,-27,"OLD_FW",NULL
1114,1372239,173,"OLD_FW",NULL
1116,1021576,131,"OLD_FW",NULL
1118,632527,179,"OLD_FW",NULL
1119,1530871,16,"OLD_FW",NULL
1122,1173687,180,"OLD_FW",NULL
1123,1021576,182,"OLD_FW",NULL
1124,1021576,183,"OLD_FW",NULL
1125,1021576,184,"OLD_FW",NULL
1126,866977,185,"OLD_FW",NULL
1129,348580053,61,"OLD_FW",NULL
1130,1021576,188,"OLD_FW",NULL
1131,1021576,187,"OLD_FW",NULL
1132,1021576,189,"OLD_FW",NULL
1133,1021576,190,"OLD_FW",NULL
1134,1021576,191,"OLD_FW",NULL
1136,866977,193,"OLD_FW",NULL
1137,1244346,194,"OLD_FW",NULL
1138,1244346,195,"OLD_FW",NULL
1139,1244346,196,"OLD_FW",NULL
1141,568045,197,"OLD_FW",NULL
1146,344493716,16,"OLD_FW",NULL
1147,344493716,87,"OLD_FW",NULL
1149,344493716,89,"OLD_FW",NULL
1154,1244346,199,"OLD_FW",NULL
1156,567707,166,"OLD_FW",NULL
1157,567711,166,"OLD_FW",NULL
1162,1313201,201,"OLD_FW",NULL
1168,598966,16,"OLD_FW",NULL
1170,1244346,203,"OLD_FW",NULL
1172,866977,205,"OLD_FW",NULL
1177,1090601,206,"OLD_FW",NULL
1179,956749771,16,"OLD_FW",NULL
1180,956753836,16,"OLD_FW",NULL
1195,673043,198,"OLD_FW",NULL
1199,567708,197,"OLD_FW",NULL
1200,1161019532,16,"OLD_FW",NULL
1204,348580053,140,"OLD_FW",NULL
1208,839488,209,"OLD_FW",NULL
1211,1021576,174,"OLD_FW",NULL
1212,567710,166,"OLD_FW",NULL
1213,567709,166,"OLD_FW",NULL
1214,567708,166,"OLD_FW",NULL
1215,567707,166,"OLD_FW",NULL
1216,567706,166,"OLD_FW",NULL
1217,567704,166,"OLD_FW",NULL
1218,567703,166,"OLD_FW",NULL
1219,567703,197,"OLD_FW",NULL
1220,567704,197,"OLD_FW",NULL
1221,567706,197,"OLD_FW",NULL
1222,567707,197,"OLD_FW",NULL
1224,567709,197,"OLD_FW",NULL
1225,567710,197,"OLD_FW",NULL
1226,567711,197,"OLD_FW",NULL
1227,839488,210,"OLD_FW",NULL
1249,1398361,16,"OLD_FW",NULL
1250,395356892,16,"OLD_FW",NULL
1251,1161019533,12,"OLD_FW",NULL
1252,1161019533,166,"OLD_FW",NULL
1253,37132,129,"OLD_FW",NULL
1255,1077440,104,"OLD_FW",NULL
1256,1077440,105,"OLD_FW",NULL
1258,1077440,107,"OLD_FW",NULL
1259,1077440,108,"OLD_FW",NULL
1260,1077440,109,"OLD_FW",NULL
1261,1077440,110,"OLD_FW",NULL
1265,616638,142,"OLD_FW",NULL
1266,616638,143,"OLD_FW",NULL
1267,616638,146,"OLD_FW",NULL
1269,1161080936,16,"OLD_FW",NULL
1272,1398610,214,"OLD_FW",NULL
1273,821020,215,"OLD_FW",NULL
1274,1161985458,215,"OLD_FW",NULL
1278,1041661,16,"OLD_FW",NULL
1280,1041661,20,"OLD_FW",NULL
1281,1009835,207,"OLD_FW",NULL
1283,1009835,137,"OLD_FW",NULL
1286,469758,216,"OLD_FW",NULL
1287,1457976,217,"OLD_FW",NULL
1288,1457976,218,"OLD_FW",NULL
1289,1161022437,219,"OLD_FW",NULL
1290,255747,220,"OLD_FW",NULL
1291,1161080936,221,"OLD_FW",NULL
1295,1956,219,"OLD_FW",NULL
1307,300934,12,"OLD_FW",NULL
1327,1457976,222,"OLD_FW",NULL
1328,1009835,223,"OLD_FW",NULL
1340,1162028187,223,"OLD_FW",NULL
1343,987415,94,"OLD_FW",NULL
1347,344493716,88,"OLD_FW",NULL
1354,1538104,219,"OLD_FW",NULL
1355,1162028074,219,"OLD_FW",NULL
1366,1162028187,137,"OLD_FW",NULL
1367,1457976,227,"OLD_FW",NULL
1375,1162092048,12,"OLD_FW",NULL
1378,1162097394,16,"OLD_FW",NULL
1381,1161072316,16,"OLD_FW",NULL
1382,1161072316,12,"OLD_FW",NULL
1383,1161072316,166,"OLD_FW",NULL
1385,1161072316,154,"OLD_FW",NULL
1386,1162028187,228,"OLD_FW",NULL
1392,1162028187,224,"OLD_FW",NULL
1393,900459,16,"OLD_FW",NULL
1395,1162112558,216,"OLD_FW",NULL
1402,1485771,14,"OLD_FW",NULL
1405,1457976,237,"OLD_FW",NULL
1408,1446251,231,"OLD_FW",NULL
1410,1162108954,86,"OLD_FW",NULL
1412,1352473,196,"OLD_FW",NULL
1415,1485771,243,"OLD_FW",NULL
1416,770687967,244,"OLD_FW",NULL
1419,1446251,232,"OLD_FW",NULL
1420,1446251,245,"OLD_FW",NULL
1421,1446251,236,"OLD_FW",NULL
1422,1446251,235,"OLD_FW",NULL
1423,1485771,248,"OLD_FW",NULL
1424,1352473,249,"OLD_FW",NULL
1426,1162108953,251,"OLD_FW",NULL
1437,1372378,257,"OLD_FW",NULL
1438,770687967,256,"OLD_FW",NULL
1442,1162112361,260,"OLD_FW",NULL
1444,1161072316,239,"OLD_FW",NULL
1450,1485771,239,"OLD_FW",NULL
1451,1485771,265,"OLD_FW",NULL
1452,1485771,266,"OLD_FW",NULL
1453,1446251,238,"OLD_FW",NULL
1463,1162112361,16,"OLD_FW",NULL
1464,1162176698,253,"OLD_FW",NULL
1465,1162176698,254,"OLD_FW",NULL
1466,1162176698,61,"OLD_FW",NULL
1467,1162176698,262,"OLD_FW",NULL
1468,1162176698,58,"OLD_FW",NULL
1470,1162176698,259,"OLD_FW",NULL
1471,1162112361,12,"OLD_FW",NULL
1472,1162112361,28,"OLD_FW",NULL
1474,1162112361,40,"OLD_FW",NULL
1475,1162112361,232,"OLD_FW",NULL
1476,1162112361,245,"OLD_FW",NULL
1477,1162108953,267,"OLD_FW",NULL
1478,1162108954,268,"OLD_FW",NULL
1480,760254,61,"OLD_FW",NULL
1481,760254,140,"OLD_FW",NULL
1484,302065,12,"OLD_FW",NULL
1485,1485771,264,"OLD_FW",NULL
1486,1485771,270,"OLD_FW",NULL
1488,485091,271,"OLD_FW",NULL
1489,496822,271,"OLD_FW",NULL
1490,597412,271,"OLD_FW",NULL
1491,1024948,271,"OLD_FW",NULL
1492,1041661,271,"OLD_FW",NULL
1493,1262644,271,"OLD_FW",NULL
1498,770687967,276,"OLD_FW",NULL
1500,1162108953,269,"OLD_FW",NULL
1503,1352473,58,"OLD_FW",NULL
1504,1228244,94,"OLD_FW",NULL
1505,249548,216,"OLD_FW",NULL
1515,1162186412,75,"OLD_FW",NULL
1516,1162186412,162,"OLD_FW",NULL
1523,717298,16,"OLD_FW",NULL
1529,1162232923,40,"OLD_FW",NULL
1530,839488,94,"OLD_FW",NULL
1531,1161072316,69,"OLD_FW",NULL
1561,1162253848,263,"OLD_FW",NULL
1562,1162246438,14,"OLD_FW",NULL
1563,1162246438,239,"OLD_FW",NULL
1564,1162246438,12,"OLD_FW",NULL
1566,1162254195,260,"OLD_FW",NULL
1567,1162254195,250,"OLD_FW",NULL
1568,1162254195,255,"OLD_FW",NULL
1569,1162254195,252,"OLD_FW",NULL
1570,1162254195,257,"OLD_FW",NULL
1571,1162254195,12,"OLD_FW",NULL
1573,1162254195,40,"OLD_FW",NULL
1574,1162254195,232,"OLD_FW",NULL
1575,1162254195,245,"OLD_FW",NULL
1577,1162254196,253,"OLD_FW",NULL
1578,1162254196,254,"OLD_FW",NULL
1579,1162254196,262,"OLD_FW",NULL
1580,1162254196,58,"OLD_FW",NULL
1581,1162254196,259,"OLD_FW",NULL
1590,1162239209,16,"OLD_FW",NULL
1593,374842,280,"OLD_FW",NULL
1595,643886,281,"OLD_FW",NULL
1596,652111,281,"OLD_FW",NULL
1599,760254,282,"OLD_FW",NULL
1600,1162276330,28,"OLD_FW",NULL
1605,1162275270,94,"OLD_FW",NULL
1610,1162028187,58,"OLD_FW",NULL
1611,1162207608,40,"OLD_FW",NULL
1612,1162207608,245,"OLD_FW",NULL
1613,1162207609,245,"OLD_FW",NULL
1614,1162207609,16,"OLD_FW",NULL
1615,1162207609,40,"OLD_FW",NULL
1616,605402,166,"OLD_FW",NULL
1623,460893,281,"OLD_FW",NULL
1624,652099,281,"OLD_FW",NULL
1625,1325368,283,"OLD_FW",NULL
1626,949210,261,"OLD_FW",NULL
1627,887332,261,"OLD_FW",NULL
1628,949210,276,"OLD_FW",NULL
1629,887332,276,"OLD_FW",NULL
1669,605402,154,"OLD_FW",NULL
1670,605402,10,"OLD_FW",NULL
1682,1162324353,16,"OLD_FW",NULL
1684,1162324353,154,"OLD_FW",NULL
1686,1162030860,16,"OLD_FW",NULL
1692,1162341022,16,"OLD_FW",NULL
1693,1162341022,87,"OLD_FW",NULL
1695,1162341022,89,"OLD_FW",NULL
1696,1162341022,88,"OLD_FW",NULL
1697,1162341314,16,"OLD_FW",NULL
1702,1162112361,250,"OLD_FW",NULL
1703,1162254195,16,"OLD_FW",NULL
1704,1162254195,250,"OLD_FW",NULL
1705,1162254196,252,"OLD_FW",NULL
1706,1162254196,279,"OLD_FW",NULL
1708,1162176698,279,"OLD_FW",NULL
1709,1162298790,37,"OLD_FW",NULL
1710,1162298790,95,"OLD_FW",NULL
1711,1162298921,38,"OLD_FW",NULL
1712,1162298921,37,"OLD_FW",NULL
1713,1162298921,95,"OLD_FW",NULL
1721,1162345168,61,"OLD_FW",NULL
1730,1162350432,16,"OLD_FW",NULL
1731,664808,16,"OLD_FW",NULL
1738,1162353707,154,"OLD_FW",NULL
1747,1162275897,282,"OLD_FW",NULL
1750,1162370325,162,"OLD_FW",NULL
1751,1162370325,12,"OLD_FW",NULL
1752,1162370325,32,"OLD_FW",NULL
1754,1162370518,12,"OLD_FW",NULL
1755,1162028177,93,"OLD_FW",NULL
1756,1358092,287,"OLD_FW",NULL
1757,1358092,12,"OLD_FW",NULL
1758,1358092,40,"OLD_FW",NULL
1759,1358092,89,"OLD_FW",NULL
1760,1358092,71,"OLD_FW",NULL
1761,1162345786,13,"OLD_FW",NULL
1762,1162345786,10,"OLD_FW",NULL
1763,1162345786,16,"OLD_FW",NULL
1764,1162345786,156,"OLD_FW",NULL
1765,1162345786,129,"OLD_FW",NULL
1766,1162345786,280,"OLD_FW",NULL
1769,1162375349,16,"OLD_FW",NULL
1770,760254,58,"OLD_FW",NULL
1775,1162324398,290,"OLD_FW",NULL
1777,1162382063,12,"OLD_FW",NULL
1782,1162324398,61,"OLD_FW",NULL
1784,1162324398,225,"OLD_FW",NULL
1786,1162324398,230,"OLD_FW",NULL
1787,1162324398,288,"OLD_FW",NULL
1797,1162324398,289,"OLD_FW",NULL
1798,1162324398,228,"OLD_FW",NULL
1809,1162386763,32,"OLD_FW",NULL
1810,1162386763,12,"OLD_FW",NULL
1824,1162142019,292,"OLD_FW",NULL
1825,293,1162142019,"OLD_FW",NULL
1826,1162300374,208,"OLD_FW",NULL
1827,1162300374,211,"OLD_FW",NULL
1830,1162395289,284,"OLD_FW",NULL
1831,1162395761,37,"OLD_FW",NULL
1833,1162271725,16,"OLD_FW",NULL
1834,1162137090,16,"OLD_FW",NULL
1835,699124,40,"OLD_FW",NULL
1836,1162395288,269,"OLD_FW",NULL
1837,1162400014,16,"OLD_FW",NULL
1838,770687967,294,"OLD_FW",NULL
1839,1162401836,40,"OLD_FW",NULL
1840,1162401836,16,"OLD_FW",NULL
1841,1162401836,12,"OLD_FW",NULL
1842,1162402030,248,"OLD_FW",NULL
1849,1162411880,89,"OLD_FW",NULL
1850,1162411880,87,"OLD_FW",NULL
1851,1162411880,92,"OLD_FW",NULL
1852,1162411880,90,"OLD_FW",NULL
1853,1162411880,106,"OLD_FW",NULL
1854,1162411880,115,"OLD_FW",NULL
1855,1162411880,117,"OLD_FW",NULL
1856,1162411880,97,"OLD_FW",NULL
1857,1162411880,98,"OLD_FW",NULL
1858,1162411880,99,"OLD_FW",NULL
1859,1162411880,148,"OLD_FW",NULL
1860,1162411880,147,"OLD_FW",NULL
1861,1162411880,144,"OLD_FW",NULL
1862,1162411880,136,"OLD_FW",NULL
1863,1162411880,130,"OLD_FW",NULL
1864,1162411880,116,"OLD_FW",NULL
1865,1162411880,88,"OLD_FW",NULL
1866,1162411880,113,"OLD_FW",NULL
1867,1162411880,114,"OLD_FW",NULL
1876,1162414603,16,"OLD_FW",NULL
1878,1162414992,86,"OLD_FW",NULL
1879,1162414992,16,"OLD_FW",NULL
1888,1162424608,154,"OLD_FW",NULL
1889,1162425024,16,"OLD_FW",NULL
1892,1162207608,23,"OLD_FW",NULL
1894,1162207609,23,"OLD_FW",NULL
1896,1162426916,12,"OLD_FW",NULL
1897,1162426916,16,"OLD_FW",NULL
1898,1162433797,40,"OLD_FW",NULL
1899,1162433797,16,"OLD_FW",NULL
1901,1162365688,16,"OLD_FW",NULL
1902,1162425024,12,"OLD_FW",NULL
1903,1162452726,16,"OLD_FW",NULL
1905,1162484877,193,"OLD_FW",NULL
1906,1162484877,66,"OLD_FW",NULL
1907,1162484877,64,"OLD_FW",NULL
1910,1372385,297,"OLD_FW",NULL
1912,952698,122,"OLD_FW",NULL
1914,1162499510,269,"OLD_FW",NULL
1915,1162499510,38,"OLD_FW",NULL
1917,1162498570,180,"OLD_FW",NULL
1918,1162498570,68,"OLD_FW",NULL
1919,1162514072,16,"OLD_FW",NULL
1920,1162341314,298,"OLD_FW",NULL
1922,1355760,16,"OLD_FW",NULL
1926,1162309038,305,"OLD_FW",NULL
1927,1162452982,16,"OLD_FW",NULL
1931,1162341314,304,"OLD_FW",NULL
1935,1162341314,300,"OLD_FW",NULL
1936,1162341314,301,"OLD_FW",NULL
1937,1162341314,303,"OLD_FW",NULL
1957,1162526869,306,"OLD_FW",NULL
1963,1162386763,16,"OLD_FW",NULL
1965,1162425024,16,"OLD_FW",NULL
1966,1162554134,16,"OLD_FW",NULL
1967,1162554136,16,"OLD_FW",NULL
1968,1162554135,16,"OLD_FW",NULL
1969,1162554137,16,"OLD_FW",NULL
1970,1162554129,16,"OLD_FW",NULL
1971,1162554131,16,"OLD_FW",NULL
1972,1162554132,16,"OLD_FW",NULL
1973,1162554133,16,"OLD_FW",NULL
1974,1162555145,16,"OLD_FW",NULL
1975,1162555145,158,"OLD_FW",NULL
1976,1162555145,162,"OLD_FW",NULL
1978,1162555145,31,"OLD_FW",NULL
1979,1162555145,46,"OLD_FW",NULL
1981,1162557450,16,"OLD_FW",NULL
1983,1162558505,16,"OLD_FW",NULL
1993,1355760,277,"OLD_FW",NULL
1994,1355760,274,"OLD_FW",NULL
1997,1162263855,16,"OLD_FW",NULL
1998,1162246403,16,"OLD_FW",NULL
1999,1355760,308,"OLD_FW",NULL
2013,1162606170,94,"OLD_FW",NULL
2014,1162142019,315,"OLD_FW",NULL
2015,1162142019,317,"OLD_FW",NULL
2016,1162142019,316,"OLD_FW",NULL
2017,1162142019,318,"OLD_FW",NULL
2018,1162142019,319,"OLD_FW",NULL
2032,1162485381,12,"OLD_FW",NULL
2033,1162485381,16,"OLD_FW",NULL
2034,1162485381,287,"OLD_FW",NULL
2042,1162644124,16,"OLD_FW",NULL
2043,1162646712,94,"OLD_FW",NULL
2044,1162583057,345,"OLD_FW","54.85.157.144"
2045,1162583057,346,"OLD_FW",NULL
2046,1162375454,40,"OLD_FW",NULL
2047,1162665769,16,"OLD_FW",NULL
2052,1162539828,16,"OLD_FW",NULL
2053,1162671052,151,"OLD_FW",NULL
2054,1162671052,287,"OLD_FW",NULL
2055,1162671052,221,"OLD_FW",NULL
2056,1162671052,71,"OLD_FW",NULL
2057,1162671052,231,"OLD_FW",NULL
2058,1162671052,69,"OLD_FW",NULL
2059,1162671052,32,"OLD_FW",NULL
2060,1162671052,166,"OLD_FW",NULL
2061,1162671052,239,"OLD_FW",NULL
2062,1162671052,154,"OLD_FW",NULL
2063,1162671052,16,"OLD_FW",NULL
2089,685810,14,"OLD_FW",NULL
2090,587582,14,"OLD_FW",NULL
2091,587591,14,"OLD_FW",NULL
2098,1162553424,16,"OLD_FW",NULL
2103,1162655571,16,"OLD_FW",NULL
2104,1162655577,16,"OLD_FW",NULL
2105,1162655584,16,"OLD_FW",NULL
2106,1162711836,16,"OLD_FW",NULL
2109,1162716013,16,"OLD_FW",NULL
2111,1162142019,333,"OLD_FW",NULL
2114,1162711818,87,"OLD_FW",NULL
2115,1162711818,89,"OLD_FW",NULL
2116,1162711818,101,"OLD_FW",NULL
2117,1162711818,144,"OLD_FW",NULL
2118,1162295476,351,"OLD_FW",NULL
2129,933432,16,"OLD_FW",NULL
2168,699124,403,"OLD_FW",NULL
2173,1162735467,16,"OLD_FW",NULL
2217,1352473,61,"OLD_FW",NULL
2220,1162737869,61,"OLD_FW",NULL
2221,1162737869,140,"OLD_FW",NULL
2222,1162737869,199,"OLD_FW",NULL
2223,699124,399,"OLD_FW",NULL
2224,699124,403,"OLD_FW",NULL
2225,699124,75,"OLD_FW",NULL
2226,699124,74,"OLD_FW",NULL
2227,699124,313,"OLD_FW",NULL
2228,699124,393,"OLD_FW",NULL
2230,699124,293,"OLD_FW",NULL
2231,699124,287,"OLD_FW",NULL
2232,699124,231,"OLD_FW",NULL
2233,699124,395,"OLD_FW",NULL
2234,699124,377,"OLD_FW",NULL
2237,1162741444,61,"OLD_FW",NULL
2238,1162741444,140,"OLD_FW",NULL
2239,1162741444,199,"OLD_FW",NULL
2240,699124,319,"OLD_FW",NULL
2241,1162652555,16,"OLD_FW",NULL
2242,1162565502,309,"OLD_FW",NULL
2244,933432,31,"OLD_FW",NULL
2249,770687967,258,"OLD_FW",NULL
2262,1162774906,260,"OLD_FW",NULL
2263,1162774906,245,"OLD_FW",NULL
2264,1162774906,287,"OLD_FW",NULL
2266,1162767392,12,"OLD_FW",NULL
2267,1162767392,16,"OLD_FW",NULL
2268,1162767392,40,"OLD_FW",NULL
2269,1162767392,287,"OLD_FW",NULL
2270,1162767392,112,"OLD_FW",NULL
2271,1162758507,16,"OLD_FW",NULL
2273,1162751892,12,"OLD_FW",NULL
2275,1162736186,353,"OLD_FW",NULL
2276,1162736186,378,"OLD_FW",NULL
2277,1162736186,354,"OLD_FW",NULL
2278,1162736186,278,"OLD_FW",NULL
2279,1162498733,16,"OLD_FW",NULL
2287,1162767392,328,"OLD_FW",NULL
2288,1162271593,16,"OLD_FW",NULL
2289,1162767392,145,"OLD_FW",NULL
2291,1162790793,16,"OLD_FW",NULL
2293,1162675013,12,"OLD_FW",NULL
2294,1162794607,37,"OLD_FW",NULL
2295,1162767392,154,"OLD_FW",NULL
2296,1162767392,32,"OLD_FW",NULL
2298,1162783134,94,"OLD_FW",NULL
2304,1162802068,91,"OLD_FW",NULL
2305,1162802068,181,"OLD_FW",NULL
2306,1162802068,22,"OLD_FW",NULL
2307,1162802068,200,"OLD_FW",NULL
2308,1162802068,16,"OLD_FW",NULL
2315,675518,269,"OLD_FW",NULL
2317,616638,410,"OLD_FW",NULL
2318,616638,412,"OLD_FW",NULL
2319,1162775833,16,"OLD_FW",NULL
2324,1162757993,12,"OLD_FW",NULL
2325,1162757993,287,"OLD_FW",NULL
2326,1162757993,221,"OLD_FW",NULL
2327,1162757993,71,"OLD_FW",NULL
2328,1162757993,400,"OLD_FW",NULL
2329,1162757993,69,"OLD_FW",NULL
2330,1162757993,32,"OLD_FW",NULL
2331,1162757993,166,"OLD_FW",NULL
2332,1162757993,239,"OLD_FW",NULL
2333,1162757993,154,"OLD_FW",NULL
2334,1162757993,16,"OLD_FW",NULL
2337,1162825593,12,"OLD_FW",NULL
2340,1162583057,413,"OLD_FW",NULL
2349,1162826370,12,"OLD_FW",NULL
2350,1162826370,40,"OLD_FW",NULL
2351,1162735818,87,"OLD_FW",NULL
2352,1162735818,88,"OLD_FW",NULL
2353,1162735818,89,"OLD_FW",NULL
2354,1162735818,90,"OLD_FW",NULL
2356,1162735818,113,"OLD_FW",NULL
2357,1162735818,130,"OLD_FW",NULL
2358,1162735818,144,"OLD_FW",NULL
2359,1162735818,379,"OLD_FW",NULL
2360,1162735818,381,"OLD_FW",NULL
2361,1162735818,384,"OLD_FW",NULL
2362,1162735818,386,"OLD_FW",NULL
2363,1162735818,389,"OLD_FW",NULL
2364,1162735818,397,"OLD_FW",NULL
2368,1162735526,87,"OLD_FW",NULL
2369,1162735526,88,"OLD_FW",NULL
2370,1162735526,89,"OLD_FW",NULL
2371,1162735526,90,"OLD_FW",NULL
2372,1162735526,101,"OLD_FW",NULL
2374,1162735526,113,"OLD_FW",NULL
2375,1162735526,130,"OLD_FW",NULL
2376,1162735526,144,"OLD_FW",NULL
2379,1162735526,379,"OLD_FW",NULL
2380,1162735526,381,"OLD_FW",NULL
2381,1162735526,384,"OLD_FW",NULL
2382,1162735526,386,"OLD_FW",NULL
2384,1162735526,389,"OLD_FW",NULL
2385,1162735526,397,"OLD_FW",NULL
2387,1162735507,87,"OLD_FW",NULL
2388,1162735507,88,"OLD_FW",NULL
2389,1162735507,89,"OLD_FW",NULL
2390,1162735507,90,"OLD_FW",NULL
2391,1162735507,101,"OLD_FW",NULL
2392,1162735507,113,"OLD_FW",NULL
2393,1162735507,130,"OLD_FW",NULL
2394,1162735507,144,"OLD_FW",NULL
2395,1162735507,379,"OLD_FW",NULL
2396,1162735507,381,"OLD_FW",NULL
2397,1162735507,384,"OLD_FW",NULL
2398,1162735507,386,"OLD_FW",NULL
2399,1162735507,389,"OLD_FW",NULL
2400,1162735507,397,"OLD_FW",NULL
2403,1162735526,97,"OLD_FW",NULL
2404,1162735507,97,"OLD_FW",NULL
2409,1162794577,305,"OLD_FW",NULL
2420,331554,16,"OLD_FW",NULL
2422,1162565440,16,"OLD_FW",NULL
2423,1162280041,16,"OLD_FW",NULL
2424,1162280041,40,"OLD_FW",NULL
2425,1162763786,437,"OLD_FW",NULL
2426,1162864109,16,"OLD_FW",NULL
2427,1162864109,428,"OLD_FW",NULL
2428,1162864109,245,"OLD_FW",NULL
2429,1162864109,172,"OLD_FW",NULL
2430,1162864109,400,"OLD_FW",NULL
2432,1162864109,260,"OLD_FW",NULL
2433,1162864109,12,"OLD_FW",NULL
2434,1162864111,269,"OLD_FW",NULL
2435,1162864111,80,"OLD_FW",NULL
2436,1162864111,83,"OLD_FW",NULL
2437,1162864111,285,"OLD_FW",NULL
2439,1162657827,432,"OLD_FW",NULL
2441,1162657828,432,"OLD_FW",NULL
2442,1162735818,101,"OLD_FW",NULL
2444,1162657817,432,"OLD_FW",NULL
2446,1162324398,438,"OLD_FW",NULL
2448,1162280041,287,"OLD_FW",NULL
2450,1162280041,212,"OLD_FW",NULL
2451,1162280041,242,"OLD_FW",NULL
2452,1162280041,202,"OLD_FW",NULL
2489,1162280041,14,"OLD_FW",NULL
2490,1162280041,12,"OLD_FW",NULL
2491,1162280041,245,"OLD_FW",NULL
2502,1162871673,16,"OLD_FW",NULL
2508,1161072316,287,"OLD_FW",NULL
2509,1161072316,231,"OLD_FW",NULL
2510,1161072316,32,"OLD_FW",NULL
2511,1161072316,14,"OLD_FW",NULL
2515,1162889111,61,"OLD_FW",NULL
2516,1162889120,16,"OLD_FW",NULL
2517,1162897801,12,"OLD_FW",NULL
2518,1162897801,16,"OLD_FW",NULL
2521,1162297160,405,"OLD_FW",NULL
2522,1162892019,16,"OLD_FW",NULL
2535,1162914664,16,"OLD_FW",NULL
2536,1162914663,16,"OLD_FW",NULL
2537,1162914200,16,"OLD_FW",NULL
2552,1162917161,12,"OLD_FW",NULL
2554,1162917161,221,"OLD_FW",NULL
2555,1162917161,71,"OLD_FW",NULL
2556,1162917161,400,"OLD_FW",NULL
2557,1162917161,69,"OLD_FW",NULL
2558,1162917161,32,"OLD_FW",NULL
2559,1162917161,166,"OLD_FW",NULL
2560,1162917161,239,"OLD_FW",NULL
2561,1162917161,154,"OLD_FW",NULL
2562,1162917161,16,"OLD_FW",NULL
2563,1162864111,291,"OLD_FW",NULL
2564,1162864113,95,"OLD_FW",NULL
2565,1162864113,33,"OLD_FW",NULL
2575,1162918434,61,"OLD_FW",NULL
2576,1162918434,58,"OLD_FW",NULL
2577,1162864117,59,"OLD_FW",NULL
2578,1162864129,60,"OLD_FW",NULL
2579,605402,14,"OLD_FW",NULL
2588,1162324398,471,"OLD_FW",NULL
2590,1162936548,16,"OLD_FW",NULL
2591,1162936549,16,"OLD_FW",NULL
2603,1162943571,16,"OLD_FW",NULL
2604,1162295479,287,"OLD_FW",NULL
2605,1162295479,12,"OLD_FW",NULL
2608,1162936548,154,"OLD_FW",NULL
2609,1162936549,154,"OLD_FW",NULL
2613,1162549824,477,"OLD_FW",NULL
2615,1162735818,97,"OLD_FW",NULL
2619,1162964971,16,"OLD_FW",NULL
2621,1162434961,245,"OLD_FW",NULL
2622,1162434961,16,"OLD_FW",NULL
2623,1162434961,40,"OLD_FW",NULL
